2026-05-16 00:58:34,705 | INFO | ai.pipeline | ============================================================
2026-05-16 00:59:09,227 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [62, 67, 83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:09,317 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [62, 67, 83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:09,418 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [62, 67, 83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:09,532 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [62, 67, 83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:09,635 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [67, 83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:09,746 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [67, 83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:09,852 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [67, 83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:09,951 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:10,048 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:10,136 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:10,230 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:10,327 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 94, 96]
2026-05-16 00:59:10,420 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 96, 98]
2026-05-16 00:59:10,513 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 94, 96, 98]
2026-05-16 00:59:10,604 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 96, 98]
2026-05-16 00:59:10,697 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 96, 98]
2026-05-16 00:59:10,792 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 96, 98]
2026-05-16 00:59:10,887 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 92, 96, 98]
2026-05-16 00:59:10,981 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 96, 98]
2026-05-16 00:59:11,088 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 96, 98]
2026-05-16 00:59:11,185 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 96, 98]
2026-05-16 00:59:11,286 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 96, 98]
2026-05-16 00:59:11,382 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 96, 98]
2026-05-16 00:59:11,489 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101]
2026-05-16 00:59:11,597 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101]
2026-05-16 00:59:11,709 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101]
2026-05-16 00:59:11,814 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101]
2026-05-16 00:59:11,904 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101]
2026-05-16 00:59:12,001 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,093 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,182 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,269 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,372 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,466 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,577 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,684 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,800 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,898 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:12,989 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,082 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,169 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,262 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,362 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,459 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,564 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,671 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,780 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,887 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:13,993 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 96, 98, 101, 102]
2026-05-16 00:59:14,083 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 98, 101, 102]
2026-05-16 00:59:14,172 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 98, 101, 102]
2026-05-16 00:59:14,275 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 98, 101, 102]
2026-05-16 00:59:14,395 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 98, 101, 102]
2026-05-16 00:59:14,497 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 94, 98, 101, 102]
2026-05-16 00:59:14,601 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 98, 101, 102]
2026-05-16 00:59:14,707 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 98, 101, 102]
2026-05-16 00:59:14,799 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 98, 101, 102]
2026-05-16 00:59:14,890 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 85, 86, 89, 98, 101, 102]
2026-05-16 00:59:14,988 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 86, 89, 98, 101, 102, 104]
2026-05-16 00:59:14,989 | INFO | ai.analytics.event_logger | Snapshot saved: outputs/snapshot_1778873354.json
2026-05-16 00:59:15,094 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 86, 89, 98, 101, 102, 104]
2026-05-16 00:59:15,198 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 86, 89, 98, 101, 102, 104, 105]
2026-05-16 00:59:15,291 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 86, 89, 98, 101, 102, 104, 105]
2026-05-16 00:59:15,388 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 86, 89, 98, 101, 102, 104, 105, 106]
2026-05-16 00:59:15,497 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 86, 89, 98, 101, 102, 104, 105, 106]
2026-05-16 00:59:15,612 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [83, 86, 89, 98, 101, 102, 104, 105, 106]
2026-05-16 00:59:15,721 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106]
2026-05-16 00:59:15,822 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106]
2026-05-16 00:59:15,930 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 109]
2026-05-16 00:59:16,039 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 109]
2026-05-16 00:59:16,144 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110]
2026-05-16 00:59:16,247 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110]
2026-05-16 00:59:16,358 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110]
2026-05-16 00:59:16,466 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110]
2026-05-16 00:59:16,569 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110]
2026-05-16 00:59:16,676 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110]
2026-05-16 00:59:16,782 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110, 111]
2026-05-16 00:59:16,896 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110, 111]
2026-05-16 00:59:17,001 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110, 111]
2026-05-16 00:59:17,109 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110, 111]
2026-05-16 00:59:17,220 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110, 111]
2026-05-16 00:59:17,331 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110, 111]
2026-05-16 00:59:17,432 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 106, 108, 109, 110, 111]
2026-05-16 00:59:17,526 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 108, 109, 110, 111]
2026-05-16 00:59:17,621 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:17,734 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:17,854 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:17,966 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,069 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,184 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,282 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,373 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,469 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,579 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,686 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 105, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,795 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:18,902 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,010 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,115 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,205 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,298 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,396 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,501 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,598 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [86, 89, 98, 101, 102, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,702 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,810 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 104, 108, 109, 110, 111, 114]
2026-05-16 00:59:19,924 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 104, 108, 109, 110, 111, 114, 123]
2026-05-16 00:59:20,027 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 108, 109, 110, 114, 123]
2026-05-16 00:59:20,139 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 108, 109, 110, 114, 123]
2026-05-16 00:59:20,244 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 108, 109, 110, 114, 118, 123]
2026-05-16 00:59:20,354 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 114, 118, 123]
2026-05-16 00:59:20,465 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 114, 118, 123]
2026-05-16 00:59:20,573 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 114, 118, 123]
2026-05-16 00:59:20,672 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 114, 118, 123]
2026-05-16 00:59:20,767 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 114, 118, 123]
2026-05-16 00:59:20,879 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 114, 118, 123]
2026-05-16 00:59:20,983 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 114, 118, 123]
2026-05-16 00:59:21,093 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123]
2026-05-16 00:59:21,199 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,292 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,385 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,481 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,592 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,696 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,789 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,895 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 102, 109, 110, 111, 114, 118, 123, 124, 125]
2026-05-16 00:59:21,993 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127]
2026-05-16 00:59:22,097 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127]
2026-05-16 00:59:22,202 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127]
2026-05-16 00:59:22,293 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:22,386 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:22,479 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:22,573 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [89, 98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:22,683 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:22,796 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:22,903 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,026 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,147 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,258 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,372 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,480 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 114, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,582 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,686 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,783 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,889 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:23,993 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:24,085 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:24,192 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129]
2026-05-16 00:59:24,284 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 111, 118, 123, 124, 125, 127, 129, 131]
2026-05-16 00:59:24,380 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 127, 129, 131]
2026-05-16 00:59:24,483 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 127, 129, 131]
2026-05-16 00:59:24,573 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:24,669 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:24,781 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:24,890 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:24,997 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:24,998 | INFO | ai.analytics.event_logger | Snapshot saved: outputs/snapshot_1778873364.json
2026-05-16 00:59:25,099 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:25,201 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:25,292 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:25,395 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:25,504 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:25,615 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131]
2026-05-16 00:59:25,720 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 124, 125, 129, 131, 135, 136]
2026-05-16 00:59:25,824 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 125, 129, 131, 135, 136]
2026-05-16 00:59:25,925 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 101, 109, 110, 118, 123, 125, 129, 131, 135, 136]
2026-05-16 00:59:26,033 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136]
2026-05-16 00:59:26,144 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 124, 125, 129, 131, 135, 136]
2026-05-16 00:59:26,246 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136]
2026-05-16 00:59:26,338 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135]
2026-05-16 00:59:26,432 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:26,543 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:26,648 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:26,756 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:26,865 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:26,974 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:26,974 | WARNING | ai.pipeline | Wrong-way vehicle — track IDs: [110]
2026-05-16 00:59:27,082 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,190 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,279 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,382 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,491 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,598 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,704 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,823 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137]
2026-05-16 00:59:27,921 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137, 139, 140]
2026-05-16 00:59:28,011 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137, 139, 140]
2026-05-16 00:59:28,012 | WARNING | ai.pipeline | Wrong-way vehicle — track IDs: [110]
2026-05-16 00:59:28,121 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137, 139, 140]
2026-05-16 00:59:28,230 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [98, 109, 110, 118, 123, 125, 129, 131, 135, 136, 137, 139, 140]
